tracking_timestamp_us,left_yaw_rads_cpf,right_yaw_rads_cpf,pitch_rads_cpf,depth_m,left_yaw_low_rads_cpf,right_yaw_low_rads_cpf,pitch_low_rads_cpf,left_yaw_high_rads_cpf,right_yaw_high_rads_cpf,pitch_high_rads_cpf,tx_left_eye_cpf,ty_left_eye_cpf,tz_left_eye_cpf,tx_right_eye_cpf,ty_right_eye_cpf,tz_right_eye_cpf,session_uid
922878891707,-0.03386902064085,0.1048970445990562,-0.490881472826004,0.5135659096649996,-0.0553501173853874,0.0795517265796661,-0.5213909149169922,-0.0111053697764873,0.1316225081682205,-0.4537314176559448,0.0315,0.0,0.0,-0.0315,0.0,0.0,5b0cd164-67f0-4590-9c99-356b1a60afcd
922878991707,-0.0364162549376487,0.1173672676086425,-0.4928457140922546,0.463624404929687,-0.0576568953692913,0.0927338376641273,-0.5225056409835815,-0.0138696283102035,0.1431731730699539,-0.4569985568523407,0.0315,0.0,0.0,-0.0315,0.0,0.0,5b0cd164-67f0-4590-9c99-356b1a60afcd
922879091707,-0.3080266118049621,-0.2013231217861175,-0.5281215906143188,0.6554983945898291,-0.3363148868083954,-0.2314702570438385,-0.5628820657730103,-0.2781316637992859,-0.1700669974088668,-0.4864942133426666,0.0315,0.0,0.0,-0.0315,0.0,0.0,5b0cd164-67f0-4590-9c99-356b1a60afcd
922879191707,-0.3777256608009338,-0.2650752961635589,-0.5401091575622559,0.609768027016942,-0.4084306061267853,-0.2939243614673614,-0.5741495490074158,-0.3449365496635437,-0.2353286445140838,-0.502005934715271,0.0315,0.0,0.0,-0.0315,0.0,0.0,5b0cd164-67f0-4590-9c99-356b1a60afcd
922879291707,-0.3351818025112152,-0.2176546901464462,-0.5473052263259888,0.5970591043526138,-0.3644680380821228,-0.2465090453624725,-0.5811201930046082,-0.3039195835590362,-0.1879080832004547,-0.5100712776184082,0.0315,0.0,0.0,-0.0315,0.0,0.0,5b0cd164-67f0-4590-9c99-356b1a60afcd
922879391707,-0.2957402467727661,-0.1963826566934585,-0.546903133392334,0.7135770906037914,-0.3239004015922546,-0.2236526608467102,-0.5805537104606628,-0.265946626663208,-0.1680334210395813,-0.5082225799560547,0.0315,0.0,0.0,-0.0315,0.0,0.0,5b0cd164-67f0-4590-9c99-356b1a60afcd
922879491707,-0.2846134603023529,-0.17315374314785,-0.5598950982093811,0.6442542767535433,-0.3127453923225403,-0.2004194557666778,-0.5937194228172302,-0.2543380558490753,-0.1449808776378631,-0.5213364958763123,0.0315,0.0,0.0,-0.0315,0.0,0.0,5b0cd164-67f0-4590-9c99-356b1a60afcd
922879591707,-0.2605184018611908,-0.1586972624063491,-0.5392716526985168,0.7006165339877126,-0.2869763374328613,-0.1849480420351028,-0.5719971656799316,-0.2325740754604339,-0.1314053237438202,-0.5025079250335693,0.0315,0.0,0.0,-0.0315,0.0,0.0,5b0cd164-67f0-4590-9c99-356b1a60afcd
922879691707,-0.2523071467876434,-0.1425753086805343,-0.5381853580474854,0.6516585645211203,-0.2784454822540283,-0.1683891415596008,-0.5705256462097168,-0.224884882569313,-0.1159316077828407,-0.5017924904823303,0.0315,0.0,0.0,-0.0315,0.0,0.0,5b0cd164-67f0-4590-9c99-356b1a60afcd
922879791707,-0.1859560459852218,-0.1121932715177536,-0.524941086769104,0.9728802055593756,-0.2112655937671661,-0.1377012133598327,-0.5584032535552979,-0.1596603691577911,-0.086145743727684,-0.4848870038986206,0.0315,0.0,0.0,-0.0315,0.0,0.0,5b0cd164-67f0-4590-9c99-356b1a60afcd
922879891707,0.0960991010069847,0.2473980188369751,-0.4828693270683288,0.46087228810719,0.0755552351474762,0.2212066650390625,-0.5125005841255188,0.1176399290561676,0.2751206755638122,-0.4465687274932861,0.0315,0.0,0.0,-0.0315,0.0,0.0,5b0cd164-67f0-4590-9c99-356b1a60afcd
922879991707,0.0861157029867172,0.2357197850942611,-0.4860119223594665,0.4679005147636063,0.0641518682241439,0.2095484882593155,-0.5159125924110413,0.1090776026248931,0.2636894583702087,-0.4486342370510101,0.0315,0.0,0.0,-0.0315,0.0,0.0,5b0cd164-67f0-4590-9c99-356b1a60afcd
922880091707,0.0963029414415359,0.239811971783638,-0.4767943322658539,0.4848566634153536,0.0766336172819137,0.2142795324325561,-0.5056273937225342,0.1168373972177505,0.2668339312076568,-0.4422747790813446,0.0315,0.0,0.0,-0.0315,0.0,0.0,5b0cd164-67f0-4590-9c99-356b1a60afcd
922880191707,0.0811195224523544,0.224978357553482,-0.48509681224823,0.4871633923574022,0.0617819800972938,0.1996370553970337,-0.5136843323707581,0.100994735956192,0.2520293295383453,-0.4505824148654938,0.0315,0.0,0.0,-0.0315,0.0,0.0,5b0cd164-67f0-4590-9c99-356b1a60afcd
922880291707,0.0667818859219551,0.1994258165359497,-0.476309597492218,0.5279501248513885,0.0472060404717922,0.1752025634050369,-0.5049149394035339,0.086857795715332,0.225422665476799,-0.4410716891288757,0.0315,0.0,0.0,-0.0315,0.0,0.0,5b0cd164-67f0-4590-9c99-356b1a60afcd
922880391707,0.0459959171712398,0.1765608936548233,-0.468204140663147,0.5359215405968714,0.0167354643344879,0.1537671685218811,-0.4988151490688324,0.0756076425313949,0.2012931555509567,-0.4280144274234772,0.0315,0.0,0.0,-0.0315,0.0,0.0,5b0cd164-67f0-4590-9c99-356b1a60afcd
922880491707,0.0614868551492691,0.2489906549453735,-0.5665861368179321,0.3909006535175047,0.0402260161936283,0.2209963202476501,-0.597029983997345,0.0839670449495315,0.2777003049850464,-0.527635395526886,0.0315,0.0,0.0,-0.0315,0.0,0.0,5b0cd164-67f0-4590-9c99-356b1a60afcd
922880591707,0.0301904529333114,0.2300399541854858,-0.5748007893562317,0.3702368223868565,0.008652850985527,0.2023751586675644,-0.6047919988632202,0.0526676028966903,0.2583027184009552,-0.5355841517448425,0.0315,0.0,0.0,-0.0315,0.0,0.0,5b0cd164-67f0-4590-9c99-356b1a60afcd
922880691707,0.0049735642969608,0.2164036482572555,-0.5652299523353577,0.3487590461459814,-0.0165184587240219,0.1873748004436493,-0.5959742069244385,0.0278839543461799,0.245847150683403,-0.5221439003944397,0.0315,0.0,0.0,-0.0315,0.0,0.0,5b0cd164-67f0-4590-9c99-356b1a60afcd
922880791707,-0.0116403996944427,0.1962634772062301,-0.560984194278717,0.354630907612434,-0.0334864668548107,0.1665664911270141,-0.5923917889595032,0.0117033571004867,0.226093128323555,-0.517891526222229,0.0315,0.0,0.0,-0.0315,0.0,0.0,5b0cd164-67f0-4590-9c99-356b1a60afcd
922880891707,-0.017863355576992,0.1791211366653442,-0.5571005940437317,0.3740114808491535,-0.0400704033672809,0.149358257651329,-0.5890100598335266,0.0059128925204277,0.2090918719768524,-0.513460636138916,0.0315,0.0,0.0,-0.0315,0.0,0.0,5b0cd164-67f0-4590-9c99-356b1a60afcd
922880991707,-0.0244444049894809,0.1818531155586242,-0.5613879561424255,0.3580399265358188,-0.0471185892820358,0.1506299674510955,-0.5941346883773804,0.0001823864877223,0.2131379246711731,-0.5160823464393616,0.0315,0.0,0.0,-0.0315,0.0,0.0,5b0cd164-67f0-4590-9c99-356b1a60afcd
922881091707,-0.0137162692844867,0.1888463199138641,-0.5732027292251587,0.3670796481482498,-0.0368328504264354,0.1563650071620941,-0.6062801480293274,0.0107658617198467,0.2214452624320984,-0.5265393853187561,0.0315,0.0,0.0,-0.0315,0.0,0.0,5b0cd164-67f0-4590-9c99-356b1a60afcd
922881191707,-0.0131117366254329,0.1874520480632782,-0.5684093236923218,0.369646549709782,-0.0361847952008247,0.1541567742824554,-0.6021534204483032,0.0114246159791946,0.2209313064813614,-0.520337700843811,0.0315,0.0,0.0,-0.0315,0.0,0.0,5b0cd164-67f0-4590-9c99-356b1a60afcd
922881291707,-0.0153416655957698,0.1965320706367492,-0.5725691318511963,0.3505677797711748,-0.0386456847190856,0.1640053391456604,-0.6055331230163574,0.0092648938298225,0.2291873544454574,-0.5263132452964783,0.0315,0.0,0.0,-0.0315,0.0,0.0,5b0cd164-67f0-4590-9c99-356b1a60afcd
922881391707,-0.0068990774452686,0.1961134523153305,-0.567611038684845,0.3646527086926566,-0.0301293954253196,0.1632197350263595,-0.6010154485702515,0.0176856406033039,0.2292856723070144,-0.519858717918396,0.0315,0.0,0.0,-0.0315,0.0,0.0,5b0cd164-67f0-4590-9c99-356b1a60afcd
922881491707,-0.0109994113445281,0.0424845367670059,-0.5102927684783936,1.3493695166199822,-0.1520914733409881,-0.0477083921432495,-0.613213062286377,0.1158942282199859,0.1304869949817657,-0.3940997123718261,0.0315,0.0,0.0,-0.0315,0.0,0.0,5b0cd164-67f0-4590-9c99-356b1a60afcd
922881591707,-0.1144556850194931,0.014656689018011,-0.4162709712982178,0.5319932347859643,-0.1340543180704116,-0.0069151259958744,-0.4430806338787079,-0.0939427241683006,0.0370531119406223,-0.3865121603012085,0.0315,0.0,0.0,-0.0315,0.0,0.0,5b0cd164-67f0-4590-9c99-356b1a60afcd
922881691707,-0.1213239580392837,0.0117137432098388,-0.3979115486145019,0.5120384708052681,-0.1416025459766388,-0.0089039765298366,-0.4244734048843384,-0.100399762392044,0.0330316498875618,-0.3683783411979675,0.0315,0.0,0.0,-0.0315,0.0,0.0,5b0cd164-67f0-4590-9c99-356b1a60afcd
922881791707,-0.1381473839282989,0.0181202627718448,-0.3925533890724182,0.4345568668976158,-0.1582009643316269,-0.0016200691461563,-0.4178051948547363,-0.117332711815834,0.0385299213230609,-0.3656110167503357,0.0315,0.0,0.0,-0.0315,0.0,0.0,5b0cd164-67f0-4590-9c99-356b1a60afcd
922881891707,-0.1340507566928863,0.0285317786037921,-0.3914867639541626,0.4176203684722083,-0.1540727615356445,0.0077820792794227,-0.4170523285865783,-0.113088734447956,0.050117015838623,-0.364849179983139,0.0315,0.0,0.0,-0.0315,0.0,0.0,5b0cd164-67f0-4590-9c99-356b1a60afcd
922881991707,-0.13271065056324,0.0276011973619461,-0.4148165285587311,0.4277927322442944,-0.1524574011564254,0.0057517997920513,-0.4411157965660095,-0.1121157109737396,0.0503473840653896,-0.3862341642379761,0.0315,0.0,0.0,-0.0315,0.0,0.0,5b0cd164-67f0-4590-9c99-356b1a60afcd
922882091707,-0.1117714866995811,0.0500032231211662,-0.4253111779689789,0.4263465898821349,-0.1316406726837158,0.0273654907941818,-0.4519801437854767,-0.0910163074731826,0.073476456105709,-0.3970322012901306,0.0315,0.0,0.0,-0.0315,0.0,0.0,5b0cd164-67f0-4590-9c99-356b1a60afcd
922882191707,-0.0946705043315887,0.0603015758097171,-0.4314503669738769,0.4465633993794425,-0.1142248585820198,0.0397004298865795,-0.457365334033966,-0.0742619484663009,0.0817542374134063,-0.4052710235118866,0.0315,0.0,0.0,-0.0315,0.0,0.0,5b0cd164-67f0-4590-9c99-356b1a60afcd
922882291707,-0.0894813537597656,0.0683654174208641,-0.4315435290336609,0.4384639151813932,-0.1089755520224571,0.047190923243761,-0.4575320184230804,-0.0691980794072151,0.0903438553214073,-0.405134916305542,0.0315,0.0,0.0,-0.0315,0.0,0.0,5b0cd164-67f0-4590-9c99-356b1a60afcd
922882391707,-0.0429268144071102,0.1162130236625671,-0.4357838332653045,0.4354244322976679,-0.062264334410429,0.094876617193222,-0.4621461629867553,-0.0226808153092861,0.1382854282855987,-0.4063076376914978,0.0315,0.0,0.0,-0.0315,0.0,0.0,5b0cd164-67f0-4590-9c99-356b1a60afcd
922882491707,-0.0293957032263278,0.1253612637519836,-0.4391075670719147,0.4482488604084823,-0.0487566031515598,0.10311259329319,-0.4660700559616089,-0.0093499906361103,0.1485093086957931,-0.4083054661750793,0.0315,0.0,0.0,-0.0315,0.0,0.0,5b0cd164-67f0-4590-9c99-356b1a60afcd
922882591707,-0.0236420780420303,0.136418417096138,-0.4489476680755615,0.4351376988048586,-0.0430449843406677,0.1137906014919281,-0.476336121559143,-0.0032941028475761,0.1600576341152191,-0.4167440533638,0.0315,0.0,0.0,-0.0315,0.0,0.0,5b0cd164-67f0-4590-9c99-356b1a60afcd
922882691707,-0.0259236954152584,0.1183969229459762,-0.4205950498580932,0.4767792265444878,-0.0445663146674633,0.0954485237598419,-0.4475695490837097,-0.0062951818108558,0.142398402094841,-0.3898081183433532,0.0315,0.0,0.0,-0.0315,0.0,0.0,5b0cd164-67f0-4590-9c99-356b1a60afcd
922882791707,-0.0552722886204719,0.1045028269290924,-0.4173389077186584,0.4302544050319158,-0.0740894004702568,0.0831680297851562,-0.4432155191898346,-0.0356363356113433,0.1268321275711059,-0.3893111944198608,0.0315,0.0,0.0,-0.0315,0.0,0.0,5b0cd164-67f0-4590-9c99-356b1a60afcd
922882891707,-0.0640010088682174,0.1009647101163864,-0.4204902052879333,0.4173070610164019,-0.0832885131239891,0.0802438259124755,-0.4464360773563385,-0.0438483655452728,0.1226739436388015,-0.3919994533061981,0.0315,0.0,0.0,-0.0315,0.0,0.0,5b0cd164-67f0-4590-9c99-356b1a60afcd
922882991707,-0.0747792348265647,0.084561288356781,-0.4211151003837585,0.4323062448704303,-0.0945341885089874,0.0638050138950347,-0.4472066164016723,-0.0542306452989578,0.1062272638082504,-0.3930871784687042,0.0315,0.0,0.0,-0.0315,0.0,0.0,5b0cd164-67f0-4590-9c99-356b1a60afcd
922883091707,-0.0963457450270652,0.0743808448314666,-0.4133338034152984,0.4019368485944102,-0.1159935891628265,0.0534309148788452,-0.4392296075820923,-0.0757494419813156,0.0961200892925262,-0.3866114020347595,0.0315,0.0,0.0,-0.0315,0.0,0.0,5b0cd164-67f0-4590-9c99-356b1a60afcd
922883191707,-0.0981746837496757,0.0829444676637649,-0.4070566892623901,0.3777393122607422,-0.1174931973218917,0.0618708133697509,-0.4326061308383941,-0.0778239592909812,0.1048782020807266,-0.3805750906467438,0.0315,0.0,0.0,-0.0315,0.0,0.0,5b0cd164-67f0-4590-9c99-356b1a60afcd
922883291707,-0.0953017324209213,0.0889561474323272,-0.4130327701568603,0.372245153488652,-0.1150866225361824,0.068578615784645,-0.4384753108024597,-0.0744989514350891,0.1101385951042175,-0.3857819437980652,0.0315,0.0,0.0,-0.0315,0.0,0.0,5b0cd164-67f0-4590-9c99-356b1a60afcd
922883391707,-0.0862039476633071,0.0932888463139534,-0.4132294058799743,0.3822151389438122,-0.1055388450622558,0.0735531449317932,-0.438310444355011,-0.0660385638475418,0.1138602644205093,-0.3867530226707458,0.0315,0.0,0.0,-0.0315,0.0,0.0,5b0cd164-67f0-4590-9c99-356b1a60afcd
922883491707,-0.0836676508188247,0.0982143953442573,-0.4176004528999328,0.3778859880718878,-0.102967582643032,0.0772216990590095,-0.4431177377700805,-0.0634333789348602,0.1200887262821197,-0.3898787498474121,0.0315,0.0,0.0,-0.0315,0.0,0.0,5b0cd164-67f0-4590-9c99-356b1a60afcd
922883591707,-0.0761408358812332,0.1020185723900795,-0.4200178682804107,0.386214707790398,-0.0954608023166656,0.080488696694374,-0.4459716081619262,-0.0558667257428169,0.1246212422847747,-0.3912546038627624,0.0315,0.0,0.0,-0.0315,0.0,0.0,5b0cd164-67f0-4590-9c99-356b1a60afcd
922883691707,-0.0780915841460228,0.1030454933643341,-0.422906219959259,0.3803265383296245,-0.0972945690155029,0.0820659697055816,-0.4486379027366638,-0.057933434844017,0.1249442771077156,-0.3947598934173584,0.0315,0.0,0.0,-0.0315,0.0,0.0,5b0cd164-67f0-4590-9c99-356b1a60afcd
922883791707,-0.0658671855926513,0.1138517633080482,-0.4322400987148285,0.3848825510736299,-0.0851153284311294,0.0936738327145576,-0.4576870203018188,-0.0456849187612533,0.1349072456359863,-0.4042790532112121,0.0315,0.0,0.0,-0.0315,0.0,0.0,5b0cd164-67f0-4590-9c99-356b1a60afcd
922883891707,-0.0908514410257339,0.1106497570872306,-0.480430543422699,0.3513502860400732,-0.1107780411839485,0.085777074098587,-0.5085399150848389,-0.070052795112133,0.1366887986660003,-0.4452534317970276,0.0315,0.0,0.0,-0.0315,0.0,0.0,5b0cd164-67f0-4590-9c99-356b1a60afcd
922883991707,-0.0593591779470443,0.1272347569465637,-0.4595344066619873,0.375358813049216,-0.0786526203155517,0.1050557121634483,-0.4861470460891723,-0.0392233952879905,0.1504886597394943,-0.427275002002716,0.0315,0.0,0.0,-0.0315,0.0,0.0,5b0cd164-67f0-4590-9c99-356b1a60afcd
922884091707,-0.0619460791349411,0.1337998658418655,-0.4582584202289581,0.3574492272331049,-0.0813316851854324,0.11128731071949,-0.484696626663208,-0.0416237823665142,0.1572125703096389,-0.4272523522377014,0.0315,0.0,0.0,-0.0315,0.0,0.0,5b0cd164-67f0-4590-9c99-356b1a60afcd
922884191707,-0.0606406703591346,0.1301252841949463,-0.4596983194351196,0.367118959047358,-0.0801673009991645,0.1094020083546638,-0.4855878055095672,-0.0402093715965747,0.1516560465097427,-0.4302824139595032,0.0315,0.0,0.0,-0.0315,0.0,0.0,5b0cd164-67f0-4590-9c99-356b1a60afcd
